34767	19790912,	1800,	,	HU,	33.2N,	47.8W,	85,	975,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34768	19790913,	0000,	,	HU,	33.9N,	47.0W,	85,	975,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34769	19790913,	0600,	,	HU,	34.5N,	46.0W,	85,	976,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34770	19790913,	1200,	,	HU,	35.0N,	45.0W,	85,	977,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34771	19790913,	1800,	,	HU,	36.0N,	43.8W,	80,	978,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34772	19790914,	0000,	,	HU,	37.0N,	41.5W,	80,	979,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34773	19790914,	0600,	,	HU,	38.5N,	39.5W,	75,	980,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34774	19790914,	1200,	,	HU,	40.2N,	37.8W,	75,	985,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34775	19790914,	1800,	,	HU,	42.0N,	35.8W,	70,	988,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34776	19790915,	0000,	,	HU,	43.4N,	34.0W,	65,	992,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34777	19790915,	0600,	,	EX,	45.0N,	32.0W,	60,	994,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34778	AL151979,				HENRI,	39,														
34779	19790915,	0000,	,	TD,	20.3N,	86.8W,	25,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34780	19790915,	0600,	,	TD,	21.5N,	86.9W,	25,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34781	19790915,	1200,	,	TD,	22.5N,	87.4W,	30,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34782	19790915,	1800,	,	TD,	22.5N,	88.5W,	30,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34783	19790916,	0000,	,	TD,	22.5N,	89.7W,	30,	1003,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34784	19790916,	0600,	,	TD,	22.5N,	91.0W,	30,	1002,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34785	19790916,	1200,	,	TS,	22.1N,	92.2W,	35,	1001,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34786	19790916,	1800,	,	TS,	21.3N,	93.1W,	45,	999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34787	19790917,	0000,	,	TS,	20.2N,	93.6W,	55,	995,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34788	19790917,	0600,	,	HU,	20.2N,	94.0W,	65,	990,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34789	19790917,	1200,	,	HU,	20.4N,	94.3W,	75,	983,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34790	19790917,	1800,	,	HU,	20.8N,	94.6W,	70,	984,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34791	19790918,	0000,	,	HU,	20.9N,	95.0W,	65,	992,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34792	19790918,	0600,	,	TS,	21.0N,	95.4W,	60,	997,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34793	19790918,	1200,	,	TS,	21.2N,	95.7W,	50,	1000,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
34794	19790918,	1800,	,	TS,	21.6N,	95.7W,	40,	1000,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,	-999,
